control_value,R,G,B,W
0.83,3422,5052,5102,13798
0.831,3421,5052,5104,13801
0.832,3419,5053,5106,13803
0.833,3418,5054,5110,13807
0.834,3418,5055,5110,13807
0.835,3415,5057,5116,13813
0.836,3413,5059,5119,13817
0.837,3412,5060,5121,13820
0.838,3411,5061,5124,13822
0.839,3409,5063,5128,13826
0.84,3409,5063,5128,13826
0.841,3406,5065,5133,13832
0.842,3404,5067,5137,13837
0.843,3403,5068,5139,13839
0.844,3403,5068,5141,13841
0.845,3400,5070,5145,13845
0.846,3398,5072,5150,13850
0.847,3398,5073,5151,13852
0.848,3396,5074,5153,13853
0.849,3394,5075,5156,13856
0.85,3394,5076,5158,13860
0.851,3390,5079,5166,13867
0.852,3388,5080,5168,13869
0.853,3388,5081,5169,13871
0.854,3386,5083,5174,13876
0.855,3383,5085,5179,13882
0.856,3383,5085,5180,13883
0.857,3381,5086,5183,13885
0.858,3380,5088,5185,13888
0.859,3377,5090,5191,13895
0.86,3377,5091,5192,13896
0.861,3375,5093,5196,13900
0.862,3374,5093,5198,13902
0.863,3373,5094,5200,13905
0.864,3371,5095,5203,13907
0.865,3370,5096,5204,13909
0.866,3368,5098,5209,13913
0.867,3365,5099,5213,13917
0.868,3365,5100,5214,13920
0.869,3363,5101,5217,13921
0.87,3362,5102,5220,13925
0.871,3361,5103,5220,13926
0.872,3359,5105,5226,13932
0.873,3357,5106,5229,13935
0.874,3356,5108,5232,13938
0.875,3355,5108,5233,13940
0.876,3353,5110,5238,13945
0.877,3352,5110,5238,13943
0.878,3350,5112,5243,13948
0.879,3347,5114,5248,13954
0.88,3347,5114,5248,13954
0.881,3344,5116,5252,13958
0.882,3344,5116,5253,13959
0.883,3343,5117,5255,13962
0.884,3341,5119,5259,13966
0.885,3338,5121,5264,13971
0.886,3338,5121,5265,13972
0.887,3336,5123,5269,13976
0.888,3335,5124,5271,13978
0.889,3334,5125,5273,13982
0.89,3332,5127,5277,13985
0.891,3332,5126,5277,13984
0.892,3329,5129,5282,13991
0.893,3327,5130,5284,13992
0.894,3326,5131,5287,13994
0.895,3325,5132,5289,13997
0.896,3323,5133,5293,14001
0.897,3323,5134,5293,14002
0.898,3320,5136,5299,14008
0.899,3318,5138,5303,14012
0.9,3317,5138,5305,14014
0.901,3316,5140,5308,14018
0.902,3311,5143,5315,14025
0.903,3311,5144,5316,14027
0.904,3309,5145,5319,14030
0.905,3308,5145,5321,14031
0.906,3308,5146,5321,14032
0.907,3305,5148,5327,14037
0.908,3303,5150,5331,14042
0.909,3302,5150,5333,14044
0.91,3301,5152,5336,14047
0.911,3299,5153,5339,14050
0.912,3299,5153,5339,14051
0.913,3296,5155,5344,14056
0.914,3294,5158,5349,14061
0.915,3293,5158,5350,14063
0.916,3291,5160,5354,14067
0.917,3290,5160,5356,14068
0.918,3290,5161,5357,14070
0.919,3287,5162,5361,14073
0.92,3285,5164,5366,14079
0.921,3284,5165,5367,14080
0.922,3283,5166,5371,14084
0.923,3282,5168,5373,14087
0.924,3280,5168,5375,14088
0.925,3279,5170,5379,14093
0.926,3276,5172,5384,14098
0.927,3276,5173,5385,14099
0.928,3274,5174,5387,14102
0.929,3272,5175,5390,14104
0.93,3272,5175,5391,14106
0.931,3269,5177,5396,14109
0.932,3269,5177,5396,14110
0.933,3267,5180,5401,14116
0.934,3264,5181,5406,14121
0.935,3264,5182,5407,14121
0.936,3262,5182,5409,14123
0.937,3260,5183,5412,14126
0.938,3260,5184,5414,14128
0.939,3257,5186,5418,14132
0.94,3257,5186,5418,14132
0.941,3254,5189,5423,14138
0.942,3252,5191,5428,14144
0.943,3251,5191,5429,14144
0.944,3250,5192,5432,14147
0.945,3248,5193,5434,14150
0.946,3248,5193,5436,14150
0.947,3245,5195,5440,14155
0.948,3242,5197,5445,14161
0.949,3243,5199,5447,14164
0.95,3240,5199,5448,14164
0.951,3236,5202,5456,14172
0.952,3236,5202,5456,14172
0.953,3234,5204,5460,14176
0.954,3233,5204,5462,14178
0.955,3232,5205,5464,14180
0.956,3230,5207,5467,14183
0.957,3230,5207,5467,14184
0.958,3227,5209,5473,14190
0.959,3225,5211,5477,14193
0.96,3224,5211,5479,14195
0.961,3223,5212,5481,14198
0.962,3221,5214,5484,14201
0.963,3221,5214,5486,14203
0.964,3218,5216,5490,14206
0.965,3218,5216,5489,14205
0.966,3215,5218,5495,14211
0.967,3213,5219,5498,14215
0.968,3212,5220,5500,14215
0.969,3211,5221,5502,14219
0.97,3209,5223,5506,14222
0.971,3209,5223,5507,14223
0.972,3206,5225,5511,14227
0.973,3203,5227,5516,14233
0.974,3203,5227,5517,14233
0.975,3201,5228,5521,14238
0.976,3200,5229,5522,14240
0.977,3199,5230,5525,14243
0.978,3197,5232,5528,14245
0.979,3197,5232,5529,14246
0.98,3194,5234,5533,14250
0.981,3191,5236,5539,14256
0.982,3191,5236,5539,14257
0.983,3189,5238,5543,14260
0.984,3188,5239,5545,14263
0.985,3186,5239,5547,14264
0.986,3185,5240,5550,14267
0.987,3185,5241,5550,14268
0.988,3182,5243,5555,14273
0.989,3180,5245,5560,14278
0.99,3179,5246,5561,14279
0.991,3178,5246,5564,14282
0.992,3176,5248,5566,14284
0.993,3176,5249,5568,14287
0.994,3173,5250,5572,14290
0.995,3171,5252,5577,14295
0.996,3170,5252,5577,14296
0.997,3168,5253,5581,14299
0.998,3167,5254,5582,14299
0.999,3167,5254,5583,14301
0.001,10386,8699,5929,24596
0.002,10380,8683,5916,24559
0.003,10368,8671,5912,24531
0.004,10362,8667,5914,24525
0.005,10359,8661,5911,24510
0.006,10357,8660,5913,24511
0.007,10354,8662,5919,24516
0.008,10352,8669,5932,24534
0.009,10350,8668,5931,24531
0.01,10348,8672,5939,24542
0.011,10347,8674,5944,24548
0.012,10346,8677,5949,24554
0.013,10344,8682,5957,24567
0.014,10344,8682,5958,24569
0.015,10341,8690,5972,24590
0.016,10339,8694,5980,24601
0.017,10338,8698,5986,24610
0.018,10337,8700,5990,24616
0.019,10335,8708,6001,24634
0.02,10333,8716,6015,24657
0.021,10332,8716,6016,24656
0.022,10331,8721,6023,24667
0.023,10329,8725,6031,24679
0.024,10329,8727,6035,24686
0.025,10327,8735,6047,24704
0.026,10325,8745,6062,24730
0.027,10325,8745,6062,24730
0.028,10323,8751,6073,24747
0.029,10323,8753,6077,24752
0.03,10323,8757,6082,24762
0.031,10321,8764,6092,24777
0.032,10320,8763,6093,24778
0.033,10318,8773,6108,24802
0.034,10317,8782,6120,24824
0.035,10316,8783,6123,24827
0.036,10315,8792,6138,24852
0.037,10315,8793,6139,24853
0.038,10314,8798,6147,24867
0.039,10312,8802,6154,24878
0.04,10313,8804,6156,24882
0.041,10311,8813,6170,24905
0.042,10310,8822,6183,24927
0.043,10310,8824,6186,24932
0.044,10309,8830,6196,24947
0.045,10308,8834,6202,24959
0.046,10308,8838,6208,24969
0.047,10307,8845,6219,24988
0.048,10307,8846,6219,24989
0.049,10306,8856,6235,25016
0.05,10305,8865,6247,25037
0.051,10305,8869,6254,25048
0.052,10304,8878,6267,25072
0.053,10303,8888,6282,25097
0.054,10303,8889,6284,25099
0.055,10302,8895,6293,25115
0.056,10302,8900,6300,25126
0.057,10301,8902,6302,25130
0.058,10301,8910,6315,25153
0.059,10300,8921,6331,25181
0.06,10300,8922,6332,25181
0.061,10299,8930,6344,25202
0.062,10299,8932,6348,25209
0.063,10297,8937,6356,25221
0.064,10296,8942,6363,25234
0.065,10296,8944,6367,25240
0.066,10294,8952,6379,25259
0.067,10295,8953,6380,25262
0.068,10294,8964,6396,25289
0.069,10293,8972,6408,25310
0.07,10293,8974,6411,25316
0.071,10292,8979,6419,25328
0.072,10292,8985,6428,25343
0.073,10291,8985,6428,25341
0.074,10290,8996,6444,25370
0.075,10289,9005,6456,25393
0.076,10291,9008,6461,25403
0.077,10289,9013,6469,25415
0.078,10288,9018,6476,25427
0.079,10288,9022,6481,25436
0.08,10287,9029,6492,25455
0.081,10287,9040,6508,25482
0.082,10287,9041,6510,25486
0.083,10286,9048,6520,25502
0.084,10286,9052,6525,25512
0.085,10286,9055,6531,25522
0.086,10285,9062,6542,25540
0.087,10285,9063,6542,25542
0.088,10284,9074,6558,25569
0.089,10283,9080,6567,25585
0.09,10282,9084,6574,25597
0.091,10283,9088,6580,25607
0.092,10282,9095,6590,25624
0.093,10282,9096,6591,25625
0.094,10280,9106,6606,25651
0.095,10280,9114,6618,25670
0.096,10280,9118,6624,25680
0.097,10280,9123,6631,25693
0.098,10280,9129,6639,25709
0.099,10280,9132,6643,25716
0.1,10279,9147,6665,25755
0.101,10278,9152,6673,25767
0.102,10279,9153,6675,25771
0.103,10277,9163,6689,25796
0.104,10278,9172,6701,25819
0.105,10277,9175,6706,25827
0.106,10276,9179,6713,25837
0.107,10276,9186,6722,25854
0.108,10277,9188,6725,25860
0.109,10275,9197,6739,25883
0.11,10274,9207,6755,25911
0.111,10274,9208,6755,25911
0.112,10274,9214,6763,25925
0.113,10273,9219,6771,25939
0.114,10274,9221,6774,25945
0.115,10273,9231,6789,25971
0.116,10272,9239,6800,25990
0.117,10274,9243,6806,26002
0.118,10272,9245,6809,26007
0.119,10271,9254,6822,26029
0.12,10271,9264,6836,26053
0.121,10271,9266,6838,26058
0.122,10271,9272,6848,26075
0.123,10270,9276,6854,26085
0.124,10269,9278,6858,26090
0.125,10268,9287,6870,26110
0.126,10267,9296,6884,26135
0.127,10268,9298,6887,26140
0.128,10267,9302,6892,26150
0.129,10266,9309,6903,26167
0.13,10267,9311,6906,26174
0.131,10266,9320,6919,26197
0.132,10265,9331,6935,26224
0.133,10265,9332,6936,26228
0.134,10265,9338,6945,26242
0.135,10264,9343,6953,26255
0.136,10265,9347,6958,26266
0.137,10264,9355,6970,26285
0.138,10264,9356,6971,26287
0.139,10263,9366,6986,26314
0.14,10262,9375,6999,26336
0.141,10262,9378,7003,26342
0.142,10261,9383,7011,26355
0.143,10261,9388,7019,26370
0.144,10261,9391,7024,26378
0.145,10259,9399,7035,26399
0.146,10260,9400,7036,26399
0.147,10259,9411,7052,26427
0.148,10258,9417,7062,26442
0.149,10258,9421,7068,26455
0.15,10258,9426,7074,26466
0.151,10256,9441,7097,26505
0.152,10257,9445,7102,26514
0.153,10256,9448,7107,26523
0.154,10255,9455,7117,26539
0.155,10256,9458,7120,26546
0.156,10254,9466,7134,26570
0.157,10252,9476,7148,26592
0.158,10253,9477,7150,26597
0.159,10252,9484,7161,26615
0.16,10252,9489,7167,26627
0.161,10252,9492,7173,26637
0.162,10251,9500,7183,26655
0.163,10251,9501,7185,26657
0.164,10251,9510,7199,26683
0.165,10250,9520,7213,26707
0.166,10250,9522,7215,26712
0.167,10249,9525,7219,26718
0.168,10249,9533,7231,26739
0.169,10248,9533,7232,26739
0.17,10247,9543,7248,26767
0.171,10246,9552,7260,26788
0.172,10247,9555,7265,26797
0.173,10246,9559,7270,26806
0.174,10245,9566,7281,26823
0.175,10243,9575,7295,26847
0.176,10243,9576,7296,26849
0.177,10242,9582,7304,26862
0.178,10243,9588,7313,26878
0.179,10242,9590,7317,26885
0.18,10241,9598,7329,26904
0.181,10241,9605,7339,26922
0.182,10240,9609,7346,26933
0.183,10239,9613,7351,26941
0.184,10239,9620,7362,26960
0.185,10239,9621,7363,26964
0.186,10238,9632,7378,26989
0.187,10237,9640,7390,27010
0.188,10237,9642,7394,27017
0.189,10238,9647,7401,27029
0.19,10236,9654,7411,27047
0.191,10235,9664,7426,27072
0.192,10235,9666,7428,27076
0.193,10235,9671,7436,27089
0.194,10235,9677,7444,27105
0.195,10234,9679,7448,27110
0.196,10234,9688,7460,27132
0.197,10233,9698,7475,27159
0.198,10234,9700,7478,27164
0.199,10234,9707,7488,27183
0.2,10233,9722,7509,27221
0.201,10234,9725,7512,27228
0.202,10234,9727,7516,27234
0.203,10234,9737,7530,27258
0.204,10233,9747,7545,27285
0.205,10233,9748,7546,27288
0.206,10232,9754,7556,27303
0.207,10231,9758,7561,27312
0.208,10232,9764,7568,27326
0.209,10230,9770,7578,27342
0.21,10230,9780,7594,27370
0.211,10231,9782,7596,27374
0.212,10229,9788,7607,27391
0.213,10230,9792,7611,27401
0.214,10229,9797,7618,27413
0.215,10228,9803,7627,27427
0.216,10230,9804,7644,27430
0.217,10228,9815,7644,27457
0.218,10227,9823,7657,27479
0.219,10228,9827,7662,27489
0.22,10226,9831,7668,27498
0.221,10226,9837,7676,27513
0.222,10226,9840,7680,27521
0.223,10224,9848,7693,27541
0.224,10224,9857,7707,27565
0.225,10223,9860,7710,27571
0.226,10223,9865,7719,27584
0.227,10223,9871,7727,27600
0.228,10223,9875,7732,27610
0.229,10222,9882,7743,27628
0.23,10222,9892,7758,27654
0.231,10222,9894,7761,27660
0.232,10221,9899,7767,27670
0.233,10221,9906,7777,27687
0.234,10220,9908,7781,27694
0.235,10220,9917,7793,27717
0.236,10218,9927,7809,27714
0.237,10218,9928,7811,27746
0.238,10217,9934,7820,27761
0.239,10217,9939,7827,27775
0.24,10217,9943,7832,27784
0.241,10217,9951,7844,27803
0.242,10216,9950,7843,27803
0.243,10214,9961,7859,27828
0.244,10213,9969,7871,27848
0.245,10213,9971,7875,27855
0.246,10213,9976,7881,27865
0.247,10212,9982,7890,27880
0.248,10212,9983,7892,27885
0.249,10211,9994,7908,27913
0.25,10209,10000,7918,27928
0.251,10210,10005,7925,27941
0.252,10209,10016,7941,27969
0.253,10208,10026,7955,27994
0.254,10209,10029,7959,28003
0.255,10209,10033,7965,28013
0.256,10209,10041,7976,28033
0.257,10209,10043,7979,28039
0.258,10208,10051,7991,28058
0.259,10208,10060,8004,28082
0.26,10208,10063,8008,28091
0.261,10208,10069,8017,28105
0.262,10208,10075,8026,28121
0.263,10207,10077,8029,28126
0.264,10206,10086,8043,28150
0.265,10205,10097,8059,28177
0.266,10205,10097,8058,28175
0.267,10205,10106,8071,28199
0.268,10205,10108,8075,28206
0.269,10203,10113,8082,28217
0.27,10203,10119,8091,28233
0.271,10203,10122,8095,28240
0.272,10202,10131,8108,28261
0.273,10201,10141,8124,28290
0.274,10202,10143,8125,28293
0.275,10200,10150,8136,28312
0.276,10200,10153,8141,28320
0.277,10200,10158,8147,28330
0.278,10199,10165,8157,28347
0.279,10199,10167,8161,28354
0.28,10199,10176,8174,28379
0.281,10198,10186,8189,28404
0.282,10198,10188,8192,28409
0.283,10198,10196,8202,28429
0.284,10197,10200,8209,28438
0.285,10197,10204,8215,28449
0.286,10196,10211,8225,28466
0.287,10196,10211,8226,28468
0.288,10195,10223,8242,28498
0.289,10194,10231,8254,28518
0.29,10195,10234,8259,28527
0.291,10193,10239,8267,28539
0.292,10193,10246,8276,28555
0.293,10193,10246,8276,28555
0.294,10192,10256,8292,28582
0.295,10191,10265,8305,28606
0.296,10192,10268,8308,28612
0.297,10191,10275,8319,28630
0.298,10190,10279,8325,28639
0.299,10191,10282,8329,28649
0.3,10189,10296,8351,28686
0.301,10189,10301,8358,28698
0.302,10189,10305,8364,28708
0.303,10187,10312,8375,28726
0.304,10188,10314,8376,28730
0.305,10187,10325,8392,28757
0.306,10185,10333,8404,28778
0.307,10186,10336,8409,28786
0.308,10186,10343,8419,28804
0.309,10186,10348,8426,28817
0.31,10187,10351,8429,28825
0.311,10186,10359,8441,28845
0.312,10186,10360,8443,28850
0.313,10184,10371,8458,28874
0.314,10185,10378,8469,28894
0.315,10185,10383,8476,28906
0.316,10184,10387,8483,28918
0.317,10184,10394,8493,28936
0.318,10183,10396,8496,28941
0.319,10182,10406,8510,28965
0.32,10182,10416,8525,28992
0.321,10182,10417,8527,28994
0.322,10182,10424,8535,29010
0.323,10181,10428,8543,29022
0.324,10181,10430,8544,29025
0.325,10181,10441,8561,29055
0.326,10181,10451,8575,29078
0.327,10181,10453,8578,29086
0.328,10181,10458,8585,29099
0.329,10181,10466,8596,29118
0.33,10181,10467,8598,29121
0.331,10180,10477,8613,29146
0.332,10179,10486,8626,29170
0.333,10180,10489,8630,29176
0.334,10178,10494,8637,29189
0.335,10177,10500,8646,29204
0.336,10177,10501,8649,29207
0.337,10176,10510,8661,29231
0.338,10175,10521,8677,29258
0.339,10176,10523,8680,29264
0.34,10175,10531,8691,29283
0.341,10175,10534,8696,29292
0.342,10175,10540,8704,29305
0.343,10175,10547,8714,29324
0.344,10176,10549,8716,29329
0.345,10174,10558,8730,29354
0.346,10174,10568,8745,29379
0.347,10174,10571,8748,29386
0.348,10173,10577,8758,29402
0.349,10174,10582,8764,29414
0.35,10173,10585,8770,29422
0.351,10171,10601,8793,29462
0.352,10172,10605,8798,29472
0.353,10171,10608,8804,29482
0.354,10171,10616,8815,29501
0.355,10170,10627,8831,29530
0.356,10171,10629,8833,29534
0.357,10170,10635,8843,29551
0.358,10171,10640,8849,29564
0.359,10169,10643,8855,29572
0.36,10169,10651,8864,29590
0.361,10169,10653,8868,29596
0.362,10169,10662,8882,29621
0.363,10167,10673,8897,29646
0.364,10168,10674,8899,29649
0.365,10167,10682,8910,29670
0.366,10167,10685,8915,29679
0.367,10166,10688,8920,29684
0.368,10165,10695,8931,29704
0.369,10165,10697,8932,29708
0.37,10164,10707,8947,29733
0.371,10164,10715,8959,29754
0.372,10164,10719,8964,29763
0.373,10163,10722,8969,29770
0.374,10162,10730,8981,29790
0.375,10160,10739,8995,29814
0.376,10161,10741,8997,29819
0.377,10161,10743,9000,29823
0.378,10159,10751,9014,29845
0.379,10159,10760,9026,29868
0.38,10159,10763,9030,29877
0.381,10158,10768,9037,29888
0.382,10157,10773,9046,29902
0.383,10157,10775,9048,29906
0.384,10156,10785,9063,29933
0.385,10156,10795,9076,29955
0.386,10156,10797,9080,29961
0.387,10155,10802,9088,29975
0.388,10155,10807,9096,29988
0.389,10155,10810,9100,29995
0.39,10154,10819,9113,30019
0.391,10152,10829,9129,30045
0.392,10153,10830,9130,30047
0.393,10151,10837,9140,30064
0.394,10151,10842,9147,30075
0.395,10151,10847,9154,30088
0.396,10149,10852,9162,30102
0.397,10150,10854,9165,30107
0.398,10149,10863,9178,30130
0.399,10147,10873,9193,30154
0.4,10148,10878,9200,30167
0.401,10147,10885,9211,30185
0.402,10146,10894,9225,30210
0.403,10146,10897,9229,30217
0.404,10146,10903,9238,30234
0.405,10145,10908,9245,30246
0.406,10145,10912,9250,30255
0.407,10145,10920,9262,30276
0.408,10145,10921,9263,30277
0.409,10145,10931,9278,30304
0.41,10145,10939,9289,30323
0.411,10144,10942,9294,30331
0.412,10144,10947,9301,30345
0.413,10143,10954,9312,30363
0.414,10143,10955,9314,30367
0.415,10141,10965,9329,30393
0.416,10140,10973,9340,30410
0.417,10140,10976,9345,30418
0.418,10140,10979,9349,30426
0.419,10139,10988,9362,30447
0.42,10138,10996,9373,30468
0.421,10138,10999,9378,30476
0.422,10137,11004,9385,30489
0.423,10136,11008,9394,30501
0.424,10136,11011,9398,30507
0.425,10135,11019,9410,30530
0.426,10134,11031,9426,30557
0.427,10133,11030,9427,30558
0.428,10132,11038,9438,30577
0.429,10132,11042,9444,30587
0.43,10132,11046,9450,30598
0.431,10131,11053,9459,30614
0.432,10131,11054,9461,30616
0.433,10130,11064,9477,30642
0.434,10128,11072,9489,30662
0.435,10128,11075,9493,30671
0.436,10127,11081,9501,30684
0.437,10127,11086,9510,30699
0.438,10127,11089,9513,30705
0.439,10126,11097,9525,30727
0.44,10124,11108,9542,30755
0.441,10125,11108,9543,30756
0.442,10123,11116,9554,30774
0.443,10124,11120,9559,30784
0.444,10123,11125,9567,30798
0.445,10123,11131,9576,30813
0.446,10124,11134,9580,30822
0.447,10122,11143,9592,30842
0.448,10121,11153,9607,30869
0.449,10121,11154,9608,30870
0.45,10120,11160,9619,30888
0.451,10117,11174,9640,30922
0.452,10119,11176,9642,30927
0.453,10118,11184,9653,30947
0.454,10117,11187,9658,30956
0.455,10116,11189,9663,30961
0.456,10116,11199,9676,30985
0.457,10117,11200,9677,30988
0.458,10115,11209,9691,31011
0.459,10113,11218,9705,31034
0.46,10113,11220,9708,31039
0.461,10113,11225,9715,31053
0.462,10112,11231,9724,31067
0.463,10112,11232,9727,31071
0.464,10111,11242,9741,31097
0.465,10110,11251,9754,31120
0.466,10110,11254,9758,31128
0.467,10109,11259,9766,31141
0.468,10109,11265,9775,31156
0.469,10110,11269,9780,31164
0.47,10108,11276,9791,31183
0.471,10108,11277,9792,31186
0.472,10108,11288,9809,31215
0.473,10107,11296,9820,31234
0.474,10107,11300,9825,31243
0.475,10106,11304,9832,31253
0.476,10105,11309,9841,31267
0.477,10106,11311,9842,31271
0.478,10104,11321,9859,31300
0.479,10103,11330,9871,31320
0.48,10102,11332,9874,31325
0.481,10102,11336,9880,31334
0.482,10101,11344,9891,31355
0.483,10101,11345,9892,31357
0.484,10100,11355,9907,31382
0.485,10100,11365,9922,31408
0.486,10100,11367,9924,31413
0.487,10099,11373,9934,31429
0.488,10098,11377,9941,31441
0.489,10098,11382,9947,31451
0.49,10097,11389,9957,31470
0.491,10098,11391,9960,31477
0.492,10097,11400,9975,31500
0.493,10096,11410,9989,31525
0.494,10096,11411,9991,31528
0.495,10095,11416,9998,31540
0.496,10094,11422,10006,31553
0.497,10094,11425,10011,31561
0.498,10093,11433,10023,31582
0.499,10092,11444,10039,31610
0.5,10091,11453,10052,31633
0.501,10079,11481,10101,31704
0.502,10073,11488,10113,31719
0.503,10067,11495,10129,31739
0.504,10061,11501,10141,31754
0.505,10061,11504,10145,31758
0.506,10056,11508,10153,31767
0.507,10052,11511,10160,31776
0.508,10051,11514,10164,31782
0.509,10045,11518,10175,31794
0.51,10046,11519,10176,31797
0.511,10038,11527,10191,31815
0.512,10033,11534,10204,31832
0.513,10032,11536,10207,31835
0.514,10028,11537,10212,31840
0.515,10024,11543,10222,31853
0.516,10017,11550,10237,31871
0.517,10016,11549,10237,31869
0.518,10011,11555,10248,31883
0.519,10008,11557,10252,31886
0.52,10006,11559,10256,31892
0.521,10001,11565,10268,31907
0.522,9994,11571,10281,31920
0.523,9993,11571,10283,31923
0.524,9990,11575,10290,31931
0.525,9986,11579,10298,31942
0.526,9985,11582,10302,31947
0.527,9978,11587,10314,31960
0.528,9971,11594,10328,31976
0.529,9972,11595,10330,31980
0.53,9967,11599,10339,31990
0.531,9964,11601,10345,31997
0.532,9962,11605,10350,32005
0.533,9956,11610,10360,32015
0.534,9957,11611,10362,32019
0.535,9949,11617,10375,32033
0.536,9944,11623,10388,32048
0.537,9942,11625,10391,32052
0.538,9938,11628,10398,32061
0.539,9935,11634,10407,32073
0.54,9934,11636,10411,32078
0.541,9927,11640,10422,32089
0.542,9921,11648,10437,32108
0.543,9921,11649,10438,32109
0.544,9916,11654,10449,32122
0.545,9914,11657,10453,32129
0.546,9910,11661,10462,32139
0.547,9907,11665,10469,32148
0.548,9905,11667,10472,32151
0.549,9899,11673,10485,32166
0.55,9893,11680,10500,32186
0.551,9892,11682,10503,32190
0.552,9886,11689,10517,32208
0.553,9879,11696,10531,32223
0.554,9879,11697,10533,32225
0.555,9875,11700,10539,32233
0.556,9871,11704,10547,32241
0.557,9869,11706,10551,32248
0.558,9864,11712,10563,32263
0.559,9857,11719,10578,32281
0.56,9857,11719,10579,32282
0.561,9851,11724,10590,32292
0.562,9850,11726,10593,32298
0.563,9845,11729,10600,32304
0.564,9841,11733,10607,32311
0.565,9839,11735,10611,32316
0.566,9834,11741,10624,32331
0.567,9827,11748,10639,32351
0.568,9827,11748,10639,32350
0.569,9821,11754,10651,32364
0.57,9820,11757,10655,32370
0.571,9816,11759,10661,32376
0.572,9813,11764,10670,32388
0.573,9811,11766,10673,32392
0.574,9805,11771,10684,32404
0.575,9797,11778,10699,32421
0.576,9799,11780,10701,32427
0.577,9792,11785,10711,32436
0.578,9790,11786,10715,32443
0.579,9788,11788,10719,32447
0.58,9783,11794,10730,32459
0.581,9783,11795,10730,32459
0.582,9776,11802,10745,32478
0.583,9771,11808,10758,32493
0.584,9770,11811,10762,32500
0.585,9766,11814,10770,32508
0.586,9762,11818,10778,32518
0.587,9762,11819,10778,32521
0.588,9755,11826,10793,32537
0.589,9751,11830,10800,32546
0.59,9748,11834,10809,32557
0.591,9747,11836,10813,32562
0.592,9741,11841,10824,32574
0.593,9741,11842,10825,32576
0.594,9733,11848,10839,32591
0.595,9729,11853,10848,32603
0.596,9726,11856,10855,32612
